block,trial,image,type,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,Welcome.started,Start_text.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial_ex.started,fixation.started,fixation.stopped,trial_ex.stopped,faces.started,faces_image.started,response.started,serialPort.started,serialPort.stopped,faces.stopped,trial_loop.response.keys,trial_loop.response.rt,trial_loop.response.duration,end_block.started,Endding.started,Endding.stopped,end_block.stopped,pressed_trials,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,25,faces/unknown/unknown_173.jpg,unknown,24,24,0,None,,,0,24,24,24,93.49837789999947,,,,,,,,,93.49303449999934,94.4905491999998,95.4324846999998,95.39607179999985,95.42978509999921,95.4324846999998,95.4324846999998,0.03373639999972511,1.0262932999994518,97.40192619999925,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,26,faces/unknown/unknown_278.jpg,unknown,25,25,0,None,,,0,25,25,25,97.41143059999922,,,,,,,,,97.4020845999994,98.39176529999986,99.41108519999943,99.3755756999999,99.40841449999971,99.41108519999943,99.41108519999943,0.03285180000057153,1.0199225000005754,101.37690169999951,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,27,faces/unknown/unknown_71.jpg,unknown,26,26,0,None,,,0,26,26,26,101.3827652,,,,,,,,,101.37704439999925,102.36487429999943,103.06331189999946,103.02610979999918,103.06045129999984,103.06331189999946,103.06331189999946,0.03435550000085641,1.0239410000003772,105.03271849999965,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,28,faces/known/known_12.jpg,known,27,27,0,space,0.6111672000006365,0.12829419999980018,0,27,27,27,105.04035859999931,,,,,,,,,105.03285699999924,106.02259359999971,106.89347799999996,106.85983809999925,106.89038869999968,106.89347799999996,106.89347799999996,0.03057249999983469,1.01641010000003,108.86166890000004,space,0.6111672000006365,0.12829419999980018,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,29,faces/unknown/unknown_22.jpg,unknown,28,28,0,None,,,0,28,28,28,108.86772579999979,,,,,,,,,108.86182599999938,109.8495155999999,110.59916929999963,110.55925959999968,110.59661179999966,110.59916929999963,110.59916929999963,0.03737809999984165,1.0234733999996024,112.56459730000006,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,30,faces/known/known_22.jpg,known,29,29,0,space,0.6184458999996423,0.16828310000073543,0,29,29,29,112.57425299999977,,,,,,,,,112.5647442999998,113.54633680000006,114.31012009999995,114.26835140000003,114.30734759999996,114.31012009999995,114.31012009999995,0.03900900000007823,1.0294808999997258,116.27690719999919,space,0.6184458999996423,0.16828310000073543,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,31,faces/unknown/unknown_49.jpg,unknown,30,30,0,None,,,0,30,30,30,116.27940709999984,,,,,,,,,116.27708549999988,117.26702519999981,118.14153540000007,118.10722489999989,118.1381265,118.14153540000007,118.14153540000007,0.030933500000173808,1.0183953000005204,120.1100678999992,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,32,faces/unknown/unknown_177.jpg,unknown,31,31,0,None,,,0,31,31,31,120.11549829999967,,,,,,,,,120.11022369999955,121.09790519999933,122.05780139999933,122.02531229999931,122.05502579999938,122.05780139999933,122.05780139999933,0.029737199999544828,1.0182267000000138,124.03138219999983,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,33,faces/unknown/unknown_218.jpg,unknown,32,32,0,None,,,0,32,32,32,124.03968069999974,,,,,,,,,124.03150399999959,125.01266599999963,125.94642059999933,125.9101643999993,125.94311969999944,125.94642059999933,125.94642059999933,0.03296909999971831,1.0237643999998909,127.9160540999992,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,34,faces/unknown/unknown_262.jpg,unknown,33,33,0,None,,,0,33,33,33,127.9253291999994,,,,,,,,,127.91628929999933,128.9065813999996,129.8541127999997,129.81902399999944,129.85110089999944,129.8541127999997,129.8541127999997,0.03210040000067238,1.0211388000006991,131.82527699999991,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
